cif_file,atom_index,element,coordination_number
2017[Co][nan]3[ASR]7.cif,14,Co,5
2017[Co][nan]3[ASR]7.cif,15,Co,5
2017[Co][nan]3[ASR]7.cif,16,Co,5
2017[Co][nan]3[ASR]7.cif,17,Co,5
2017[Co][nan]3[ASR]8.cif,0,Co,5
2017[Co][nan]3[ASR]8.cif,1,Co,5
2017[Co][nan]3[ASR]8.cif,2,Co,5
2017[Co][nan]3[ASR]8.cif,3,Co,5
2017[Co][nan]3[ASR]8.cif,4,Co,5
2017[Co][nan]3[ASR]8.cif,5,Co,5
2017[Co][pcu]3[ASR]1.cif,0,Co,5
2017[Co][pcu]3[ASR]1.cif,1,Co,5
2017[Co][pcu]3[ASR]1.cif,2,Co,5
2017[Co][pcu]3[ASR]1.cif,3,Co,5
2017[Co][pcu]3[ASR]1.cif,4,Co,5
2017[Co][pcu]3[ASR]1.cif,5,Co,5
2017[Co][pcu]3[ASR]1.cif,6,Co,5
2017[Co][pcu]3[ASR]1.cif,7,Co,5
2017[Co][pcu]3[ASR]2.cif,0,Co,5
2017[Co][pcu]3[ASR]2.cif,1,Co,5
2017[Co][pcu]3[ASR]2.cif,2,Co,5
2017[Co][pcu]3[ASR]2.cif,3,Co,5
2017[Co][pcu]3[ASR]2.cif,4,Co,5
2017[Co][pcu]3[ASR]2.cif,5,Co,5
2017[Co][pcu]3[ASR]2.cif,6,Co,5
2017[Co][pcu]3[ASR]2.cif,7,Co,5
2017[Co][sql]2[ASR]1.cif,0,Co,4
2017[Co][sql]2[ASR]1.cif,1,Co,4
2017[Co][sql]2[ASR]1.cif,2,Co,4
2017[Co][sql]2[ASR]1.cif,3,Co,4
2017[Co][sql]2[ASR]1.cif,4,Co,4
2017[Co][sql]2[ASR]1.cif,5,Co,4
2017[Co][sql]2[ASR]1.cif,6,Co,4
2017[Co][sql]2[ASR]1.cif,7,Co,4
2017[Co][sql]2[ASR]2.cif,0,Co,4
2017[Co][sql]2[ASR]2.cif,1,Co,4
2017[Co][sql]2[ASR]2.cif,2,Co,4
2017[Co][sql]2[ASR]2.cif,3,Co,4
2017[CuAsMo][nan]2[ASR]1.cif,0,Cu,4
2017[CuEu][sql]2[ASR]1.cif,2,Cu,4
2017[CuEu][sql]2[ASR]1.cif,3,Cu,4
2017[Cu][fjh]3[ASR]1.cif,0,Cu,5
2017[Cu][fjh]3[ASR]1.cif,1,Cu,5
2017[Cu][fjh]3[ASR]1.cif,2,Cu,5
2017[Cu][fjh]3[ASR]1.cif,3,Cu,5
2017[Cu][fjh]3[ASR]1.cif,4,Cu,5
2017[Cu][fjh]3[ASR]1.cif,5,Cu,5
2017[Cu][fjh]3[ASR]1.cif,6,Cu,5
2017[Cu][fjh]3[ASR]1.cif,7,Cu,5
2017[Cu][fjh]3[ASR]1.cif,8,Cu,5
2017[Cu][fjh]3[ASR]1.cif,9,Cu,5
2017[Cu][fjh]3[ASR]1.cif,10,Cu,5
2017[Cu][fjh]3[ASR]1.cif,11,Cu,5
2017[Cu][fjh]3[ASR]1.cif,12,Cu,5
2017[Cu][fjh]3[ASR]1.cif,13,Cu,5
2017[Cu][fjh]3[ASR]1.cif,14,Cu,5
2017[Cu][fjh]3[ASR]1.cif,15,Cu,5
2017[Cu][fjh]3[ASR]1.cif,16,Cu,4
2017[Cu][fjh]3[ASR]1.cif,17,Cu,4
2017[Cu][fjh]3[ASR]1.cif,18,Cu,4
2017[Cu][fjh]3[ASR]1.cif,19,Cu,4
2017[Cu][fjh]3[ASR]1.cif,20,Cu,4
2017[Cu][fjh]3[ASR]1.cif,21,Cu,4
2017[Cu][fjh]3[ASR]1.cif,22,Cu,4
2017[Cu][fjh]3[ASR]1.cif,23,Cu,4
2017[Cu][fjh]3[ASR]1.cif,24,Cu,4
2017[Cu][fjh]3[ASR]1.cif,25,Cu,4
2017[Cu][fjh]3[ASR]1.cif,26,Cu,4
2017[Cu][fjh]3[ASR]1.cif,27,Cu,4
2017[Cu][fjh]3[ASR]1.cif,28,Cu,4
2017[Cu][fjh]3[ASR]1.cif,29,Cu,4
2017[Cu][fjh]3[ASR]1.cif,30,Cu,4
2017[Cu][fjh]3[ASR]1.cif,31,Cu,4
2017[Cu][fjh]3[ASR]1.cif,32,Cu,4
2017[Cu][fjh]3[ASR]1.cif,33,Cu,4
2017[Cu][fjh]3[ASR]1.cif,34,Cu,4
2017[Cu][fjh]3[ASR]1.cif,35,Cu,4
2017[Cu][fjh]3[ASR]1.cif,36,Cu,4
2017[Cu][fjh]3[ASR]1.cif,37,Cu,4
2017[Cu][fjh]3[ASR]1.cif,38,Cu,4
2017[Cu][fjh]3[ASR]1.cif,39,Cu,4
2017[Cu][fog]3[ASR]1.cif,0,Cu,4
2017[Cu][fog]3[ASR]1.cif,1,Cu,5
2017[Cu][fog]3[ASR]1.cif,2,Cu,4
2017[Cu][fog]3[ASR]1.cif,3,Cu,5
2017[Cu][fog]3[ASR]1.cif,4,Cu,4
2017[Cu][fog]3[ASR]1.cif,5,Cu,5
2017[Cu][fog]3[ASR]1.cif,6,Cu,4
2017[Cu][fog]3[ASR]1.cif,7,Cu,4
2017[Cu][fog]3[ASR]1.cif,8,Cu,4
2017[Cu][fog]3[ASR]1.cif,9,Cu,4
2017[Cu][fog]3[ASR]1.cif,10,Cu,4
2017[Cu][fog]3[ASR]1.cif,11,Cu,4
2017[Cu][fog]3[ASR]1.cif,12,Cu,4
2017[Cu][fog]3[ASR]1.cif,13,Cu,5
2017[Cu][fog]3[ASR]1.cif,14,Cu,4
2017[Cu][fog]3[ASR]1.cif,15,Cu,5
2017[Cu][fog]3[ASR]1.cif,16,Cu,4
2017[Cu][fog]3[ASR]1.cif,17,Cu,5
2017[Cu][fog]3[ASR]1.cif,18,Cu,4
2017[Cu][fog]3[ASR]1.cif,19,Cu,4
2017[Cu][fog]3[ASR]1.cif,20,Cu,4
2017[Cu][fog]3[ASR]1.cif,21,Cu,4
2017[Cu][fog]3[ASR]1.cif,22,Cu,4
2017[Cu][fog]3[ASR]1.cif,23,Cu,4
2017[Cu][hcb]2[ASR]1.cif,0,Cu,4
2017[Cu][hcb]2[ASR]1.cif,1,Cu,4
2017[Cu][hcb]2[ASR]1.cif,2,Cu,4
2017[Cu][hcb]2[ASR]1.cif,3,Cu,4
2017[Cu][hcb]2[ASR]1.cif,4,Cu,4
2017[Cu][hcb]2[ASR]1.cif,5,Cu,4
2017[Cu][hcb]2[ASR]1.cif,6,Cu,4
2017[Cu][hcb]2[ASR]1.cif,7,Cu,4
2017[Cu][hcb]2[ASR]1.cif,8,Cu,4
2017[Cu][hcb]2[ASR]1.cif,9,Cu,4
2017[Cu][hcb]2[ASR]1.cif,10,Cu,4
2017[Cu][hcb]2[ASR]1.cif,11,Cu,4
2017[Cu][nan]3[ASR]3.cif,0,Cu,3
2017[Cu][nan]3[ASR]3.cif,1,Cu,3
2017[Cu][nan]3[ASR]3.cif,2,Cu,3
2017[Cu][nan]3[ASR]3.cif,3,Cu,3
2017[Cu][nan]3[ASR]3.cif,4,Cu,2
2017[Cu][nan]3[ASR]3.cif,5,Cu,2
2017[Cu][nan]3[ASR]3.cif,6,Cu,2
2017[Cu][nan]3[ASR]3.cif,7,Cu,2
2017[Cu][nan]3[ASR]3.cif,8,Cu,2
2017[Cu][nan]3[ASR]3.cif,9,Cu,2
2017[Cu][nan]3[ASR]3.cif,10,Cu,2
2017[Cu][nan]3[ASR]3.cif,11,Cu,2
2017[Cu][nan]3[ASR]3.cif,12,Cu,2
2017[Cu][nan]3[ASR]3.cif,13,Cu,2
2017[Cu][nan]3[ASR]3.cif,14,Cu,2
2017[Cu][nan]3[ASR]3.cif,15,Cu,2
2017[Cu][nan]3[ASR]4.cif,0,Cu,4
2017[Cu][nan]3[ASR]4.cif,1,Cu,4
2017[Cu][nan]3[ASR]4.cif,2,Cu,4
2017[Cu][nan]3[ASR]4.cif,3,Cu,4
2017[Cu][nan]3[ASR]4.cif,4,Cu,4
2017[Cu][nan]3[ASR]4.cif,5,Cu,4
2017[Cu][nan]3[ASR]4.cif,6,Cu,3
2017[Cu][nan]3[ASR]4.cif,7,Cu,3
2017[Cu][nan]3[ASR]4.cif,8,Cu,3
2017[Cu][nan]3[ASR]4.cif,9,Cu,3
2017[Cu][nan]3[ASR]4.cif,10,Cu,2
2017[Cu][nan]3[ASR]4.cif,11,Cu,2
2017[Cu][nan]3[ASR]4.cif,12,Cu,2
2017[Cu][nan]3[ASR]4.cif,13,Cu,2
2017[Cu][nan]3[ASR]4.cif,14,Cu,2
2017[Cu][nan]3[ASR]4.cif,15,Cu,2
2017[Cu][nan]3[ASR]5.cif,0,Cu,2
2017[Cu][nan]3[ASR]5.cif,1,Cu,2
2017[Cu][nan]3[ASR]5.cif,2,Cu,2
2017[Cu][nan]3[ASR]5.cif,3,Cu,2
2017[Cu][nan]3[ASR]5.cif,4,Cu,2
2017[Cu][nan]3[ASR]5.cif,5,Cu,2
2017[Cu][nan]3[ASR]5.cif,6,Cu,2
2017[Cu][nan]3[ASR]5.cif,7,Cu,2
2017[Cu][nan]3[ASR]5.cif,8,Cu,2
2017[Cu][nan]3[ASR]5.cif,9,Cu,2
2017[Cu][nan]3[ASR]5.cif,10,Cu,2
2017[Cu][nan]3[ASR]5.cif,11,Cu,2
2017[Cu][nan]3[ASR]6.cif,0,Cu,2
2017[Cu][nan]3[ASR]6.cif,1,Cu,2
2017[Cu][nan]3[ASR]6.cif,2,Cu,2
2017[Cu][nan]3[ASR]6.cif,3,Cu,2
2017[Cu][nan]3[ASR]6.cif,4,Cu,2
2017[Cu][nan]3[ASR]6.cif,5,Cu,2
2017[Cu][nan]3[ASR]6.cif,6,Cu,2
2017[Cu][nan]3[ASR]6.cif,7,Cu,2
2017[Cu][nan]3[ASR]6.cif,8,Cu,2
2017[Cu][nan]3[ASR]6.cif,9,Cu,2
2017[Cu][nan]3[ASR]6.cif,10,Cu,2
2017[Cu][nan]3[ASR]6.cif,11,Cu,2
2017[Cu][nan]3[ASR]7.cif,0,Cu,5
2017[Cu][nan]3[ASR]7.cif,1,Cu,4
2017[Cu][nan]3[ASR]7.cif,2,Cu,5
2017[Cu][nan]3[ASR]7.cif,3,Cu,4
2017[Cu][nan]3[ASR]7.cif,4,Cu,5
2017[Cu][nan]3[ASR]7.cif,5,Cu,4
2017[Cu][nan]3[ASR]7.cif,6,Cu,5
2017[Cu][nan]3[ASR]7.cif,7,Cu,4
2017[Cu][nan]3[ASR]7.cif,8,Cu,5
2017[Cu][nan]3[ASR]7.cif,9,Cu,4
2017[Cu][nan]3[ASR]7.cif,10,Cu,5
2017[Cu][nan]3[ASR]7.cif,11,Cu,4
2017[Cu][nan]3[ASR]7.cif,12,Cu,5
2017[Cu][nan]3[ASR]7.cif,13,Cu,4
2017[Cu][nan]3[ASR]7.cif,14,Cu,5
2017[Cu][nan]3[ASR]7.cif,15,Cu,4
2017[Cu][nan]3[ASR]7.cif,16,Cu,5
2017[Cu][nan]3[ASR]7.cif,17,Cu,4
2017[Cu][nan]3[ASR]7.cif,18,Cu,5
2017[Cu][nan]3[ASR]7.cif,19,Cu,4
2017[Cu][nan]3[ASR]7.cif,20,Cu,5
2017[Cu][nan]3[ASR]7.cif,21,Cu,4
2017[Cu][nan]3[ASR]7.cif,22,Cu,5
2017[Cu][nan]3[ASR]7.cif,23,Cu,4
2017[Cu][nan]3[ASR]7.cif,24,Cu,5
2017[Cu][nan]3[ASR]7.cif,25,Cu,4
2017[Cu][nan]3[ASR]7.cif,26,Cu,5
2017[Cu][nan]3[ASR]7.cif,27,Cu,4
2017[Cu][nan]3[ASR]7.cif,28,Cu,5
2017[Cu][nan]3[ASR]7.cif,29,Cu,4
2017[Cu][nan]3[ASR]7.cif,30,Cu,5
2017[Cu][nan]3[ASR]7.cif,31,Cu,4
2017[Cu][nan]3[ASR]7.cif,32,Cu,4
2017[Cu][nan]3[ASR]7.cif,33,Cu,4
2017[Cu][nan]3[ASR]7.cif,34,Cu,4
2017[Cu][nan]3[ASR]7.cif,35,Cu,4
2017[Cu][nan]3[ASR]7.cif,36,Cu,4
2017[Cu][nan]3[ASR]7.cif,37,Cu,4
2017[Cu][nan]3[ASR]7.cif,38,Cu,4
2017[Cu][nan]3[ASR]7.cif,39,Cu,4
2017[Cu][nan]3[ASR]7.cif,40,Cu,4
2017[Cu][nan]3[ASR]7.cif,41,Cu,4
2017[Cu][nan]3[ASR]7.cif,42,Cu,4
2017[Cu][nan]3[ASR]7.cif,43,Cu,4
2017[Cu][nan]3[ASR]7.cif,44,Cu,4
2017[Cu][nan]3[ASR]7.cif,45,Cu,4
2017[Cu][nan]3[ASR]7.cif,46,Cu,4
2017[Cu][nan]3[ASR]7.cif,47,Cu,4
2017[Cu][nan]3[ASR]8.cif,0,Cu,4
2017[Cu][nan]3[ASR]8.cif,1,Cu,4
2017[Cu][nan]3[ASR]8.cif,2,Cu,4
2017[Cu][nan]3[ASR]8.cif,3,Cu,4
2017[Cu][nan]3[ASR]8.cif,4,Cu,4
2017[Cu][nan]3[ASR]8.cif,5,Cu,4
2017[Cu][nan]3[ASR]8.cif,6,Cu,4
2017[Cu][nan]3[ASR]8.cif,7,Cu,4
2017[Cu][nan]3[ASR]8.cif,8,Cu,5
2017[Cu][nan]3[ASR]8.cif,9,Cu,5
2017[Cu][nbo]3[ASR]1.cif,0,Cu,4
2017[Cu][nbo]3[ASR]1.cif,1,Cu,4
2017[Cu][nbo]3[ASR]1.cif,2,Cu,4
2017[Cu][nbo]3[ASR]1.cif,3,Cu,4
2017[Cu][nbo]3[ASR]1.cif,4,Cu,4
2017[Cu][nbo]3[ASR]1.cif,5,Cu,4
2017[Cu][rob]3[ASR]1.cif,0,Cu,5
2017[Cu][rob]3[ASR]1.cif,1,Cu,5
2017[Cu][rob]3[ASR]1.cif,2,Cu,5
2017[Cu][rob]3[ASR]1.cif,3,Cu,5
2017[Cu][rob]3[ASR]2.cif,0,Cu,5
2017[Cu][rob]3[ASR]2.cif,1,Cu,5
2017[Cu][rob]3[ASR]2.cif,2,Cu,5
2017[Cu][rob]3[ASR]2.cif,3,Cu,5
2017[Cu][rob]3[ASR]2.cif,4,Cu,5
2017[Cu][rob]3[ASR]2.cif,5,Cu,5
2017[Cu][rob]3[ASR]2.cif,6,Cu,5
2017[Cu][rob]3[ASR]2.cif,7,Cu,5
2017[Cu][rob]3[ASR]3.cif,0,Cu,5
2017[Cu][rob]3[ASR]3.cif,1,Cu,5
2017[Cu][rob]3[ASR]3.cif,2,Cu,5
2017[Cu][rob]3[ASR]3.cif,3,Cu,5
2017[Cu][rob]3[ASR]4.cif,0,Cu,5
2017[Cu][rob]3[ASR]4.cif,1,Cu,5
2017[Cu][rob]3[ASR]4.cif,2,Cu,5
2017[Cu][rob]3[ASR]4.cif,3,Cu,5
2017[Cu][rob]3[ASR]4.cif,4,Cu,5
2017[Cu][rob]3[ASR]4.cif,5,Cu,5
2017[Cu][rob]3[ASR]4.cif,6,Cu,5
2017[Cu][rob]3[ASR]4.cif,7,Cu,5
2017[Cu][rtl]3[ASR]1.cif,0,Cu,5
2017[Cu][rtl]3[ASR]1.cif,1,Cu,5
2017[Cu][rtl]3[ASR]1.cif,2,Cu,5
2017[Cu][rtl]3[ASR]1.cif,3,Cu,5
2017[Cu][rtl]3[ASR]2.cif,0,Cu,5
2017[Cu][rtl]3[ASR]2.cif,1,Cu,5
2017[Cu][rtl]3[ASR]2.cif,2,Cu,5
2017[Cu][rtl]3[ASR]2.cif,3,Cu,5
2017[Cu][sql]2[ASR]1.cif,0,Cu,4
2017[Cu][sql]2[ASR]1.cif,1,Cu,4
2017[Cu][sql]2[ASR]1.cif,2,Cu,4
2017[Cu][sql]2[ASR]1.cif,3,Cu,4
2017[Cu][sql]2[ASR]1.cif,4,Cu,2
2017[Cu][sql]2[ASR]1.cif,5,Cu,2
2017[Cu][sql]2[ASR]1.cif,6,Cu,2
2017[Cu][sql]2[ASR]1.cif,7,Cu,2
2017[Cu][sql]2[ASR]2.cif,0,Cu,4
2017[Cu][sql]2[ASR]2.cif,2,Cu,4
2017[Cu][sql]2[ASR]2.cif,4,Cu,4
2017[Cu][sql]2[ASR]2.cif,5,Cu,4
2017[Cu][sql]2[ASR]2.cif,6,Cu,3
2017[Cu][sql]2[ASR]2.cif,7,Cu,4
2017[Cu][sql]2[ASR]2.cif,8,Cu,4
2017[Cu][sql]2[ASR]2.cif,10,Cu,4
2017[Cu][sql]2[ASR]2.cif,12,Cu,4
2017[Cu][sql]2[ASR]2.cif,13,Cu,4
2017[Cu][sql]2[ASR]2.cif,14,Cu,3
2017[Cu][sql]2[ASR]2.cif,15,Cu,4
2017[Cu][sql]2[ASR]2.cif,16,Cu,4
2017[Cu][sql]2[ASR]2.cif,18,Cu,4
2017[Cu][sql]2[ASR]2.cif,20,Cu,4
2017[Cu][sql]2[ASR]2.cif,21,Cu,4
2017[Cu][sql]2[ASR]2.cif,22,Cu,3
2017[Cu][sql]2[ASR]2.cif,23,Cu,4
2017[Cu][sql]2[ASR]2.cif,24,Cu,4
2017[Cu][sql]2[ASR]2.cif,26,Cu,4
2017[Cu][sql]2[ASR]2.cif,28,Cu,4
2017[Cu][sql]2[ASR]2.cif,29,Cu,4
2017[Cu][sql]2[ASR]2.cif,30,Cu,3
2017[Cu][sql]2[ASR]2.cif,31,Cu,4
2017[Cu][sql]2[ASR]3.cif,0,Cu,4
2017[Cu][sql]2[ASR]3.cif,1,Cu,4
2017[Cu][sql]2[ASR]3.cif,2,Cu,4
2017[Cu][sql]2[ASR]3.cif,3,Cu,4
2017[Cu][sql]2[ASR]4.cif,0,Cu,4
2017[Cu][sql]2[ASR]4.cif,1,Cu,4
2017[Cu][sql]2[ASR]4.cif,2,Cu,4
2017[Cu][sql]2[ASR]4.cif,3,Cu,4
2017[Cu][sql]2[ASR]6.cif,0,Cu,4
2017[Cu][sql]2[ASR]6.cif,1,Cu,4
2017[Cu][sql]2[ASR]6.cif,2,Cu,4
2017[Cu][sql]2[ASR]6.cif,3,Cu,4
2017[Cu][sql]2[ASR]6.cif,4,Cu,4
2017[Cu][sql]2[ASR]6.cif,5,Cu,4
2017[Cu][sql]2[ASR]6.cif,6,Cu,4
2017[Cu][sql]2[ASR]6.cif,7,Cu,4
2017[Cu][sqp]2[ASR]1.cif,0,Cu,5
2017[Cu][sqp]2[ASR]1.cif,1,Cu,5
2017[Cu][sqp]2[ASR]1.cif,2,Cu,5
2017[Cu][sqp]2[ASR]1.cif,3,Cu,5
2017[Cu][sqp]2[ASR]1.cif,4,Cu,5
2017[Cu][sqp]2[ASR]1.cif,5,Cu,5
2017[Cu][sqp]2[ASR]1.cif,6,Cu,5
2017[Cu][sqp]2[ASR]1.cif,7,Cu,5
2017[Fe][fmz]3[ASR]1.cif,0,Fe,5
2017[Fe][fmz]3[ASR]1.cif,1,Fe,5
2017[Fe][fmz]3[ASR]1.cif,2,Fe,5
2017[Fe][fmz]3[ASR]1.cif,3,Fe,5
2017[Fe][fmz]3[ASR]1.cif,4,Fe,5
2017[Fe][fmz]3[ASR]1.cif,5,Fe,5
2017[Fe][fmz]3[ASR]1.cif,6,Fe,5
2017[Fe][fmz]3[ASR]1.cif,7,Fe,5
2017[Fe][fmz]3[ASR]1.cif,8,Fe,5
2017[Fe][fmz]3[ASR]1.cif,9,Fe,5
2017[Fe][fmz]3[ASR]1.cif,10,Fe,5
2017[Fe][fmz]3[ASR]1.cif,11,Fe,5
2017[Fe][fmz]3[ASR]1.cif,12,Fe,5
2017[Fe][fmz]3[ASR]1.cif,13,Fe,5
2017[Fe][fmz]3[ASR]1.cif,14,Fe,5
2017[Fe][fmz]3[ASR]1.cif,15,Fe,5
2017[Fe][fmz]3[ASR]1.cif,16,Fe,5
2017[Fe][fmz]3[ASR]1.cif,17,Fe,5
2017[Mn][hxl]2[ASR]1.cif,2,Mn,5
2017[Mn][hxl]2[ASR]1.cif,3,Mn,5
2017[Mn][hxl]2[ASR]1.cif,4,Mn,5
2017[Mn][hxl]2[ASR]1.cif,5,Mn,5
2017[Mn][hxl]2[ASR]2.cif,0,Mn,5
2017[Mn][hxl]2[ASR]2.cif,1,Mn,5
2017[Mn][hxl]2[ASR]2.cif,2,Mn,5
2017[Mn][hxl]2[ASR]2.cif,3,Mn,5
2017[Mn][hxl]2[ASR]3.cif,0,Mn,5
2017[Mn][hxl]2[ASR]3.cif,1,Mn,5
2017[Mn][hxl]2[ASR]3.cif,2,Mn,5
2017[Mn][hxl]2[ASR]3.cif,3,Mn,5
2017[Mn][hxl]2[ASR]4.cif,0,Mn,5
2017[Mn][hxl]2[ASR]4.cif,1,Mn,5
2017[Mn][hxl]2[ASR]4.cif,2,Mn,5
2017[Mn][hxl]2[ASR]4.cif,3,Mn,5
2017[Mn][sql]2[ASR]1.cif,0,Mn,5
2017[Mn][sql]2[ASR]1.cif,1,Mn,5
2017[Mn][sql]2[ASR]1.cif,2,Mn,5
2017[Mn][sql]2[ASR]1.cif,3,Mn,5
2017[Mn][sql]2[ASR]2.cif,0,Mn,5
2017[Mn][sql]2[ASR]2.cif,1,Mn,5
2017[Mn][sql]2[ASR]2.cif,2,Mn,5
2017[Mn][sql]2[ASR]2.cif,3,Mn,5
2017[Mn][sql]2[ASR]3.cif,0,Mn,5
2017[Mn][sql]2[ASR]3.cif,1,Mn,5
2017[Mn][sql]2[ASR]3.cif,2,Mn,5
2017[Mn][sql]2[ASR]3.cif,3,Mn,5
2017[NiCo][qtz]3[ASR]1.cif,3,Ni,2
2017[NiCo][qtz]3[ASR]1.cif,4,Ni,2
2017[NiCo][qtz]3[ASR]1.cif,5,Ni,2
2017[NiCo][qtz]3[ASR]1.cif,6,Ni,2
2017[NiCo][qtz]3[ASR]1.cif,7,Ni,2
2017[NiCo][qtz]3[ASR]1.cif,8,Ni,2
2017[Ni][nan]3[ASR]1.cif,0,Ni,5
2017[Ni][nan]3[ASR]1.cif,1,Ni,3
2017[Ni][nan]3[ASR]1.cif,2,Ni,5
2017[Ni][nan]3[ASR]1.cif,3,Ni,3
2017[Ni][nan]3[ASR]1.cif,4,Ni,5
2017[Ni][nan]3[ASR]1.cif,5,Ni,3
2017[Ni][nan]3[ASR]1.cif,6,Ni,5
2017[Ni][nan]3[ASR]1.cif,7,Ni,3
2017[Ni][nan]3[ASR]1.cif,8,Ni,5
2017[Ni][nan]3[ASR]1.cif,9,Ni,3
2017[Ni][nan]3[ASR]1.cif,10,Ni,5
2017[Ni][nan]3[ASR]1.cif,11,Ni,3
2017[Ni][nan]3[ASR]1.cif,12,Ni,5
2017[Ni][nan]3[ASR]1.cif,13,Ni,3
2017[Ni][nan]3[ASR]1.cif,14,Ni,5
2017[Ni][nan]3[ASR]1.cif,15,Ni,3
2017[Ni][nan]3[ASR]1.cif,16,Ni,5
2017[Ni][nan]3[ASR]1.cif,17,Ni,3
2017[Ni][nan]3[ASR]1.cif,18,Ni,5
2017[Ni][nan]3[ASR]1.cif,19,Ni,3
2017[Ni][nan]3[ASR]1.cif,20,Ni,5
2017[Ni][nan]3[ASR]1.cif,21,Ni,3
2017[Ni][nan]3[ASR]1.cif,22,Ni,5
2017[Ni][nan]3[ASR]1.cif,23,Ni,3
2017[Ni][nan]3[ASR]1.cif,24,Ni,5
2017[Ni][nan]3[ASR]1.cif,25,Ni,3
2017[Ni][nan]3[ASR]1.cif,26,Ni,5
2017[Ni][nan]3[ASR]1.cif,27,Ni,3
2017[Ni][nan]3[ASR]1.cif,28,Ni,5
2017[Ni][nan]3[ASR]1.cif,29,Ni,3
2017[Ni][nan]3[ASR]1.cif,30,Ni,5
2017[Ni][nan]3[ASR]1.cif,31,Ni,3
2017[Ni][nan]3[ASR]1.cif,32,Ni,5
2017[Ni][nan]3[ASR]1.cif,33,Ni,3
2017[Ni][nan]3[ASR]1.cif,34,Ni,5
2017[Ni][nan]3[ASR]1.cif,35,Ni,3
2017[Ni][nan]3[ASR]1.cif,36,Ni,5
2017[Ni][nan]3[ASR]1.cif,37,Ni,3
2017[Ni][nan]3[ASR]1.cif,38,Ni,5
2017[Ni][nan]3[ASR]1.cif,39,Ni,3
2017[Ni][nan]3[ASR]1.cif,40,Ni,5
2017[Ni][nan]3[ASR]1.cif,41,Ni,3
2017[Ni][nan]3[ASR]1.cif,42,Ni,5
2017[Ni][nan]3[ASR]1.cif,43,Ni,3
2017[Ni][nan]3[ASR]1.cif,44,Ni,5
2017[Ni][nan]3[ASR]1.cif,45,Ni,3
2017[Ni][nan]3[ASR]1.cif,46,Ni,5
2017[Ni][nan]3[ASR]1.cif,47,Ni,3
2017[Ni][sqc]3[ASR]1.cif,0,Ni,5
2017[Ni][sqc]3[ASR]1.cif,1,Ni,5
2017[Ni][sqc]3[ASR]1.cif,2,Ni,5
2017[Ni][sqc]3[ASR]1.cif,3,Ni,5
2017[Ni][sqc]3[ASR]1.cif,4,Ni,5
2017[Ni][sqc]3[ASR]1.cif,5,Ni,5
2017[Ni][sqc]3[ASR]1.cif,6,Ni,5
2017[Ni][sqc]3[ASR]1.cif,7,Ni,5
2017[PrCu][nan]3[ASR]1.cif,8,Cu,1
2017[PrCu][nan]3[ASR]1.cif,9,Cu,2
2017[PrCu][nan]3[ASR]1.cif,10,Cu,2
2017[PrCu][nan]3[ASR]1.cif,11,Cu,2
2017[PrCu][nan]3[ASR]1.cif,12,Cu,3
2017[PrCu][nan]3[ASR]1.cif,13,Cu,1
2017[PrCu][nan]3[ASR]1.cif,14,Cu,2
2017[PrCu][nan]3[ASR]1.cif,15,Cu,2
2017[PrCu][nan]3[ASR]1.cif,16,Cu,2
2017[PrCu][nan]3[ASR]1.cif,17,Cu,3
2017[PrCu][nan]3[ASR]1.cif,18,Cu,1
2017[PrCu][nan]3[ASR]1.cif,19,Cu,2
2017[PrCu][nan]3[ASR]1.cif,20,Cu,2
2017[PrCu][nan]3[ASR]1.cif,21,Cu,2
2017[PrCu][nan]3[ASR]1.cif,22,Cu,3
2017[PrCu][nan]3[ASR]1.cif,23,Cu,1
2017[PrCu][nan]3[ASR]1.cif,24,Cu,2
2017[PrCu][nan]3[ASR]1.cif,25,Cu,2
2017[PrCu][nan]3[ASR]1.cif,26,Cu,2
2017[PrCu][nan]3[ASR]1.cif,27,Cu,3
2017[Zn][nan]2[ASR]2.cif,2,Zn,3
2017[Zn][nan]2[ASR]2.cif,3,Zn,3
2017[Zn][nan]2[ASR]2.cif,6,Zn,3
2017[Zn][nan]2[ASR]2.cif,7,Zn,3
2017[Zn][nan]3[ASR]1.cif,1,Zn,3
2017[Zn][nan]3[ASR]1.cif,3,Zn,3
2017[Zn][nan]3[ASR]1.cif,5,Zn,3
2017[Zn][nan]3[ASR]1.cif,7,Zn,3
2017[Zn][nan]3[ASR]2.cif,2,Zn,3
2017[Zn][nan]3[ASR]2.cif,5,Zn,3
2017[Zn][nan]3[ASR]2.cif,8,Zn,3
2017[Zn][nan]3[ASR]2.cif,11,Zn,3
2017[Zn][nan]3[ASR]5.cif,0,Zn,3
2017[Zn][nan]3[ASR]5.cif,1,Zn,3
2017[Zn][nan]3[ASR]5.cif,2,Zn,3
2017[Zn][nan]3[ASR]5.cif,3,Zn,3
2017[Zr][bcu]3[ASR]2.cif,0,Zr,6
2017[Zr][bcu]3[ASR]2.cif,1,Zr,6
2017[Zr][bcu]3[ASR]2.cif,2,Zr,6
2017[Zr][bcu]3[ASR]2.cif,3,Zr,6
2017[Zr][bcu]3[ASR]2.cif,4,Zr,6
2017[Zr][bcu]3[ASR]2.cif,5,Zr,6
2017[Zr][bcu]3[ASR]2.cif,6,Zr,6
2017[Zr][bcu]3[ASR]2.cif,7,Zr,6
2017[Zr][csq]3[ASR]2.cif,0,Zr,6
